customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,score_components,based_on_product_ids,reason_codes,reason_text
C000071,restaurant,segment_popularity_discovery,3,P000110,Stoneground Flatbreads,PR000005,0.665714,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.571429, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000072,community_group,segment_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000072,community_group,segment_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.877168,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.855491, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000072,community_group,segment_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.842775,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.815029, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000074,family,segment_popularity_discovery,1,P000096,New Season Potatoes,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000074,family,segment_popularity_discovery,2,P000133,Buttermilk,PR000004,0.928,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.88, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000074,family,segment_popularity_discovery,3,P000125,Bristol Orchard Apple Juice,PR000008,0.826,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.76, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000075,community_group,segment_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000075,community_group,segment_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.872775,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.815029, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000075,community_group,segment_popularity_discovery,3,P000101,Forced Rhubarb Stems,PR000008,0.867861,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.809249, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000076,restaurant,segment_popularity_discovery,1,P000122,Rye and Caraway Boule,PR000005,0.866429,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.842857, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000076,restaurant,segment_popularity_discovery,2,P000132,Leek and Onion Box,PR000003,0.848214,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.821429, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000076,restaurant,segment_popularity_discovery,3,P000109,Salted Farm Butter,PR000004,0.775357,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.735714, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000077,community_group,segment_popularity_discovery,1,P000096,New Season Potatoes,PR000003,0.95578,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.947977, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000077,community_group,segment_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.907168,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.855491, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000077,community_group,segment_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.872775,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.815029, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000078,family,segment_popularity_discovery,1,P000096,New Season Potatoes,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000078,family,segment_popularity_discovery,2,P000103,Soft Goat Cheese,PR000010,0.966,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.96, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000078,family,segment_popularity_discovery,3,P000133,Buttermilk,PR000004,0.928,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.88, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000079,young_professional,segment_popularity_discovery,1,P000119,Blackcurrant Punnets,PR000002,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000079,young_professional,segment_popularity_discovery,2,P000114,Chestnut Mushrooms,PR000009,0.677586,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.62069, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
